what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1386150819911
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1386150823295
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1386150825711
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1386150826814
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1386150830501
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386150836815
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386150867411
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150875190
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150877021
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PropertiesFileEditor,1386150878877
opened,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1386150898755
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1386150898789
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386150900481
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1386150908685
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1386150908749
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.views.showView,1386150908750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150916092
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151015897
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PropertiesFileEditor,1386151015916
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151030103
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151035155
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151035981
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151038603
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151040473
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151044075
