what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1386151048244
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151052559
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151064192
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151068074
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151073391
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386151080563
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386151082273
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151085193
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151095727
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386151097190
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1386151100550
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386151106561
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386151117152
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151119229
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151146009
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1386151150574
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151153094
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151159881
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151161570
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151176199
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PropertiesFileEditor,1386151178746
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1386151204869
started,bundle,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui,1386151205461
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1386151205788
started,bundle,org.eclipse.wst.xml.core,1.1.305.v200809120354,org.eclipse.wst.xml.core,1386151206428
