what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154268983
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154275025
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154280032
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154288404
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154291867
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154299487
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154335607
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1386154337730
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154342629
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154351391
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386154352191
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386155070057
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386155070548
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386156741986
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386156745496
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386156750397
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386156756018
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386156762260
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386156763423
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386156830705
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386156845951
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386156846054
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1386156850927
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1386156853009
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1386156854108
