what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1386150274410
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1386150280789
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1386150280996
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1386150284717
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1386150293931
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386150296686
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150301826
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150301976
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1386150301983
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386150309991
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386150314666
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150319271
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150329547
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1386150333574
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386150344576
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386150390594
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386150417953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150429008
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150433405
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150435778
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150439411
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150440963
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386150446997
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386150449844
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386150469147
