what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1386151216595
started,bundle,org.eclipse.jst.j2ee.jca,1.1.202.v200809102205,org.eclipse.jst.j2ee.jca,1386151216624
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1386151216654
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,org.eclipse.wst.internet.cache,1386151218399
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151227743
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151322289
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1386151324211
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151326061
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151331987
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151332529
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151373118
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1386151374726
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151376714
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151376730
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386151382380
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1386151385601
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1386151392349
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386151421822
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1386151443231
opened,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1386151443448
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1386151443591
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace,1386151444264
started,bundle,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.ui,1386151444399
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151444685
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386151445417
